"2026-03-09 06:33:25","6","Spårvagn","2026-03-09T06:31:00.0000000+01:00","2026-03-09T06:33:00.0000000+01:00"
"2026-03-09 06:33:25","64","Spårvagn","2026-03-09T06:28:00.0000000+01:00","2026-03-09T06:35:00.0000000+01:00"
"2026-03-09 06:33:25","753","Spårvagn","2026-03-09T06:31:00.0000000+01:00","2026-03-09T06:35:00.0000000+01:00"
"2026-03-09 06:33:25","64","Spårvagn","2026-03-09T06:36:00.0000000+01:00","2026-03-09T06:35:00.0000000+01:00"
"2026-03-09 06:33:25","6","Spårvagn","2026-03-09T06:19:00.0000000+01:00","2026-03-09T06:36:00.0000000+01:00"
"2026-03-09 06:33:25","8","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:36:00.0000000+01:00"
"2026-03-09 06:33:25","10","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:36:00.0000000+01:00"
"2026-03-09 06:33:25","7","Spårvagn","2026-03-09T06:34:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:33:25","13","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:33:25","7","Spårvagn","2026-03-09T06:37:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:38:26","6","Spårvagn","2026-03-09T06:19:00.0000000+01:00","2026-03-09T06:38:00.0000000+01:00"
"2026-03-09 06:38:26","6","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:38:26","8","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:38:26","13","Spårvagn","2026-03-09T06:35:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:38:26","64","Spårvagn","2026-03-09T06:38:00.0000000+01:00","2026-03-09T06:39:00.0000000+01:00"
"2026-03-09 06:38:26","7","Spårvagn","2026-03-09T06:34:00.0000000+01:00","2026-03-09T06:40:00.0000000+01:00"
"2026-03-09 06:38:26","7","Spårvagn","2026-03-09T06:37:00.0000000+01:00","2026-03-09T06:40:00.0000000+01:00"
"2026-03-09 06:38:26","10","Spårvagn","2026-03-09T06:38:00.0000000+01:00","2026-03-09T06:41:00.0000000+01:00"
"2026-03-09 06:38:26","8","Spårvagn","2026-03-09T06:39:00.0000000+01:00","2026-03-09T06:41:00.0000000+01:00"
"2026-03-09 06:38:26","258","Spårvagn","2026-03-09T06:39:00.0000000+01:00","2026-03-09T06:42:00.0000000+01:00"
"2026-03-09 06:43:26","258","Spårvagn","2026-03-09T06:39:00.0000000+01:00","2026-03-09T06:44:00.0000000+01:00"
"2026-03-09 06:43:26","7","Spårvagn","2026-03-09T06:41:00.0000000+01:00","2026-03-09T06:44:00.0000000+01:00"
"2026-03-09 06:43:26","753","Spårvagn","2026-03-09T06:44:00.0000000+01:00","2026-03-09T06:44:00.0000000+01:00"
"2026-03-09 06:43:26","64","Spårvagn","2026-03-09T06:46:00.0000000+01:00","2026-03-09T06:47:00.0000000+01:00"
"2026-03-09 06:43:26","7","Spårvagn","2026-03-09T06:47:00.0000000+01:00","2026-03-09T06:47:00.0000000+01:00"
"2026-03-09 06:43:26","6","Spårvagn","2026-03-09T06:43:00.0000000+01:00","2026-03-09T06:48:00.0000000+01:00"
"2026-03-09 06:43:26","7","Spårvagn","2026-03-09T06:45:00.0000000+01:00","2026-03-09T06:48:00.0000000+01:00"
"2026-03-09 06:43:26","64","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:49:00.0000000+01:00"
"2026-03-09 06:43:26","10","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:50:00.0000000+01:00"
"2026-03-09 06:43:26","6","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:51:00.0000000+01:00"
"2026-03-09 06:48:27","6","Spårvagn","2026-03-09T06:43:00.0000000+01:00","2026-03-09T06:48:00.0000000+01:00"
"2026-03-09 06:48:27","64","Spårvagn","2026-03-09T06:46:00.0000000+01:00","2026-03-09T06:48:00.0000000+01:00"
"2026-03-09 06:48:27","64","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:49:00.0000000+01:00"
"2026-03-09 06:48:27","6","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:50:00.0000000+01:00"
"2026-03-09 06:48:27","10","Spårvagn","2026-03-09T06:48:00.0000000+01:00","2026-03-09T06:51:00.0000000+01:00"
"2026-03-09 06:48:27","10","Spårvagn","2026-03-09T06:52:00.0000000+01:00","2026-03-09T06:53:00.0000000+01:00"
"2026-03-09 06:48:27","753","Spårvagn","2026-03-09T06:46:00.0000000+01:00","2026-03-09T06:54:00.0000000+01:00"
"2026-03-09 06:48:27","8","Spårvagn","2026-03-09T06:52:00.0000000+01:00","2026-03-09T06:54:00.0000000+01:00"
"2026-03-09 06:48:27","8","Spårvagn","2026-03-09T06:52:00.0000000+01:00","2026-03-09T06:54:00.0000000+01:00"
"2026-03-09 06:48:27","64","Spårvagn","2026-03-09T06:56:00.0000000+01:00","2026-03-09T06:56:00.0000000+01:00"
"2026-03-09 06:53:27","753","Spårvagn","2026-03-09T06:46:00.0000000+01:00","2026-03-09T06:54:00.0000000+01:00"
"2026-03-09 06:53:27","8","Spårvagn","2026-03-09T06:52:00.0000000+01:00","2026-03-09T06:54:00.0000000+01:00"
"2026-03-09 06:53:27","8","Spårvagn","2026-03-09T06:52:00.0000000+01:00","2026-03-09T06:55:00.0000000+01:00"
"2026-03-09 06:53:27","258","Spårvagn","2026-03-09T06:54:00.0000000+01:00","2026-03-09T06:56:00.0000000+01:00"
"2026-03-09 06:53:27","64","Spårvagn","2026-03-09T06:56:00.0000000+01:00","2026-03-09T06:56:00.0000000+01:00"
"2026-03-09 06:53:27","7","Spårvagn","2026-03-09T06:57:00.0000000+01:00","2026-03-09T06:58:00.0000000+01:00"
"2026-03-09 06:53:27","64","Spårvagn","2026-03-09T06:58:00.0000000+01:00","2026-03-09T06:59:00.0000000+01:00"
"2026-03-09 06:53:27","753","Spårvagn","2026-03-09T06:59:00.0000000+01:00","2026-03-09T06:59:00.0000000+01:00"
"2026-03-09 06:53:27","6","Spårvagn","2026-03-09T06:56:00.0000000+01:00","2026-03-09T07:00:00.0000000+01:00"
"2026-03-09 06:53:27","753","Spårvagn","2026-03-09T07:00:00.0000000+01:00","2026-03-09T07:00:00.0000000+01:00"
"2026-03-09 06:58:27","7","Spårvagn","2026-03-09T06:57:00.0000000+01:00","2026-03-09T06:58:00.0000000+01:00"
"2026-03-09 06:58:27","64","Spårvagn","2026-03-09T06:58:00.0000000+01:00","2026-03-09T06:59:00.0000000+01:00"
"2026-03-09 06:58:27","6","Spårvagn","2026-03-09T06:56:00.0000000+01:00","2026-03-09T07:00:00.0000000+01:00"
"2026-03-09 06:58:27","753","Spårvagn","2026-03-09T06:59:00.0000000+01:00","2026-03-09T07:00:00.0000000+01:00"
"2026-03-09 06:58:27","8","Spårvagn","2026-03-09T07:00:00.0000000+01:00","2026-03-09T07:00:00.0000000+01:00"
"2026-03-09 06:58:27","10","Spårvagn","2026-03-09T06:59:00.0000000+01:00","2026-03-09T07:01:00.0000000+01:00"
"2026-03-09 06:58:27","10","Spårvagn","2026-03-09T07:00:00.0000000+01:00","2026-03-09T07:01:00.0000000+01:00"
"2026-03-09 06:58:27","13","Spårvagn","2026-03-09T07:01:00.0000000+01:00","2026-03-09T07:01:00.0000000+01:00"
"2026-03-09 06:58:27","7","Spårvagn","2026-03-09T06:55:00.0000000+01:00","2026-03-09T07:02:00.0000000+01:00"
"2026-03-09 06:58:27","753","Spårvagn","2026-03-09T07:00:00.0000000+01:00","2026-03-09T07:02:00.0000000+01:00"
"2026-03-09 07:03:28","8","Spårvagn","2026-03-09T06:59:00.0000000+01:00","2026-03-09T07:04:00.0000000+01:00"
"2026-03-09 07:03:28","753","Spårvagn","2026-03-09T07:00:00.0000000+01:00","2026-03-09T07:04:00.0000000+01:00"
"2026-03-09 07:03:28","7","Spårvagn","2026-03-09T07:05:00.0000000+01:00","2026-03-09T07:05:00.0000000+01:00"
"2026-03-09 07:03:28","64","Spårvagn","2026-03-09T07:06:00.0000000+01:00","2026-03-09T07:07:00.0000000+01:00"
"2026-03-09 07:03:28","6","Spårvagn","2026-03-09T07:01:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:03:28","64","Spårvagn","2026-03-09T07:08:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:03:28","8","Spårvagn","2026-03-09T07:08:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:03:28","7","Spårvagn","2026-03-09T07:05:00.0000000+01:00","2026-03-09T07:09:00.0000000+01:00"
"2026-03-09 07:03:28","8","Spårvagn","2026-03-09T07:07:00.0000000+01:00","2026-03-09T07:09:00.0000000+01:00"
"2026-03-09 07:03:28","10","Spårvagn","2026-03-09T07:09:00.0000000+01:00","2026-03-09T07:10:00.0000000+01:00"
"2026-03-09 07:08:28","7","Spårvagn","2026-03-09T07:05:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:08:28","64","Spårvagn","2026-03-09T07:08:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:08:28","8","Spårvagn","2026-03-09T07:08:00.0000000+01:00","2026-03-09T07:08:00.0000000+01:00"
"2026-03-09 07:08:28","6","Spårvagn","2026-03-09T07:01:00.0000000+01:00","2026-03-09T07:09:00.0000000+01:00"
"2026-03-09 07:08:28","8","Spårvagn","2026-03-09T07:07:00.0000000+01:00","2026-03-09T07:10:00.0000000+01:00"
"2026-03-09 07:08:28","10","Spårvagn","2026-03-09T07:09:00.0000000+01:00","2026-03-09T07:10:00.0000000+01:00"
"2026-03-09 07:08:28","6","Spårvagn","2026-03-09T07:06:00.0000000+01:00","2026-03-09T07:11:00.0000000+01:00"
"2026-03-09 07:08:28","10","Spårvagn","2026-03-09T07:09:00.0000000+01:00","2026-03-09T07:11:00.0000000+01:00"
"2026-03-09 07:08:28","258","Spårvagn","2026-03-09T07:09:00.0000000+01:00","2026-03-09T07:12:00.0000000+01:00"
"2026-03-09 07:08:28","8","Spårvagn","2026-03-09T07:10:00.0000000+01:00","2026-03-09T07:13:00.0000000+01:00"
"2026-03-09 07:13:29","8","Spårvagn","2026-03-09T07:10:00.0000000+01:00","2026-03-09T07:14:00.0000000+01:00"
"2026-03-09 07:13:29","753","Spårvagn","2026-03-09T07:14:00.0000000+01:00","2026-03-09T07:14:00.0000000+01:00"
"2026-03-09 07:13:29","753","Spårvagn","2026-03-09T07:15:00.0000000+01:00","2026-03-09T07:14:00.0000000+01:00"
"2026-03-09 07:13:29","6","Spårvagn","2026-03-09T07:11:00.0000000+01:00","2026-03-09T07:16:00.0000000+01:00"
"2026-03-09 07:13:29","64","Spårvagn","2026-03-09T07:16:00.0000000+01:00","2026-03-09T07:16:00.0000000+01:00"
"2026-03-09 07:13:29","7","Spårvagn","2026-03-09T07:13:00.0000000+01:00","2026-03-09T07:17:00.0000000+01:00"
"2026-03-09 07:13:29","8","Spårvagn","2026-03-09T07:16:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:13:29","10","Spårvagn","2026-03-09T07:17:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:13:29","64","Spårvagn","2026-03-09T07:18:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:13:29","10","Spårvagn","2026-03-09T07:17:00.0000000+01:00","2026-03-09T07:19:00.0000000+01:00"
"2026-03-09 07:18:29","7","Spårvagn","2026-03-09T07:13:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:18:29","10","Spårvagn","2026-03-09T07:17:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:18:29","10","Spårvagn","2026-03-09T07:17:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:18:29","64","Spårvagn","2026-03-09T07:18:00.0000000+01:00","2026-03-09T07:18:00.0000000+01:00"
"2026-03-09 07:18:29","7","Spårvagn","2026-03-09T07:14:00.0000000+01:00","2026-03-09T07:19:00.0000000+01:00"
"2026-03-09 07:18:29","8","Spårvagn","2026-03-09T07:16:00.0000000+01:00","2026-03-09T07:19:00.0000000+01:00"
"2026-03-09 07:18:29","13","Spårvagn","2026-03-09T07:20:00.0000000+01:00","2026-03-09T07:20:00.0000000+01:00"
"2026-03-09 07:18:29","10","Spårvagn","2026-03-09T07:21:00.0000000+01:00","2026-03-09T07:20:00.0000000+01:00"
"2026-03-09 07:18:29","6","Spårvagn","2026-03-09T07:16:00.0000000+01:00","2026-03-09T07:21:00.0000000+01:00"
"2026-03-09 07:18:29","6","Spårvagn","2026-03-09T07:19:00.0000000+01:00","2026-03-09T07:22:00.0000000+01:00"
"2026-03-09 07:23:30","8","Spårvagn","2026-03-09T07:19:00.0000000+01:00","2026-03-09T07:23:00.0000000+01:00"
"2026-03-09 07:23:30","753","Spårvagn","2026-03-09T07:23:00.0000000+01:00","2026-03-09T07:23:00.0000000+01:00"
"2026-03-09 07:23:30","8","Spårvagn","2026-03-09T07:24:00.0000000+01:00","2026-03-09T07:26:00.0000000+01:00"
"2026-03-09 07:23:30","10","Spårvagn","2026-03-09T07:25:00.0000000+01:00","2026-03-09T07:26:00.0000000+01:00"
"2026-03-09 07:23:30","258","Spårvagn","2026-03-09T07:24:00.0000000+01:00","2026-03-09T07:27:00.0000000+01:00"
"2026-03-09 07:23:30","64","Spårvagn","2026-03-09T07:26:00.0000000+01:00","2026-03-09T07:27:00.0000000+01:00"
"2026-03-09 07:23:30","8","Spårvagn","2026-03-09T07:26:00.0000000+01:00","2026-03-09T07:28:00.0000000+01:00"
"2026-03-09 07:23:30","64","Spårvagn","2026-03-09T07:28:00.0000000+01:00","2026-03-09T07:28:00.0000000+01:00"
"2026-03-09 07:23:30","7","Spårvagn","2026-03-09T07:25:00.0000000+01:00","2026-03-09T07:29:00.0000000+01:00"
"2026-03-09 07:23:30","753","Spårvagn","2026-03-09T07:30:00.0000000+01:00","2026-03-09T07:29:00.0000000+01:00"
"2026-03-09 07:28:30","258","Spårvagn","2026-03-09T07:24:00.0000000+01:00","2026-03-09T07:28:00.0000000+01:00"
"2026-03-09 07:28:30","64","Spårvagn","2026-03-09T07:26:00.0000000+01:00","2026-03-09T07:28:00.0000000+01:00"
"2026-03-09 07:28:30","7","Spårvagn","2026-03-09T07:25:00.0000000+01:00","2026-03-09T07:29:00.0000000+01:00"
"2026-03-09 07:28:30","64","Spårvagn","2026-03-09T07:28:00.0000000+01:00","2026-03-09T07:29:00.0000000+01:00"
"2026-03-09 07:28:30","6","Spårvagn","2026-03-09T07:28:00.0000000+01:00","2026-03-09T07:30:00.0000000+01:00"
"2026-03-09 07:28:30","7","Spårvagn","2026-03-09T07:29:00.0000000+01:00","2026-03-09T07:30:00.0000000+01:00"
"2026-03-09 07:28:30","753","Spårvagn","2026-03-09T07:30:00.0000000+01:00","2026-03-09T07:30:00.0000000+01:00"
"2026-03-09 07:28:30","10","Spårvagn","2026-03-09T07:32:00.0000000+01:00","2026-03-09T07:30:00.0000000+01:00"
"2026-03-09 07:28:30","753","Spårvagn","2026-03-09T07:31:00.0000000+01:00","2026-03-09T07:31:00.0000000+01:00"
"2026-03-09 07:28:30","6","Spårvagn","2026-03-09T07:27:00.0000000+01:00","2026-03-09T07:34:00.0000000+01:00"
"2026-03-09 07:33:30","6","Spårvagn","2026-03-09T07:27:00.0000000+01:00","2026-03-09T07:34:00.0000000+01:00"
"2026-03-09 07:33:30","10","Spårvagn","2026-03-09T07:33:00.0000000+01:00","2026-03-09T07:34:00.0000000+01:00"
"2026-03-09 07:33:30","8","Spårvagn","2026-03-09T07:32:00.0000000+01:00","2026-03-09T07:35:00.0000000+01:00"
"2026-03-09 07:33:30","7","Spårvagn","2026-03-09T07:34:00.0000000+01:00","2026-03-09T07:37:00.0000000+01:00"
"2026-03-09 07:33:30","258","Spårvagn","2026-03-09T07:35:00.0000000+01:00","2026-03-09T07:37:00.0000000+01:00"
"2026-03-09 07:33:30","753","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:37:00.0000000+01:00"
"2026-03-09 07:33:30","64","Spårvagn","2026-03-09T07:36:00.0000000+01:00","2026-03-09T07:38:00.0000000+01:00"
"2026-03-09 07:33:30","64","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:38:00.0000000+01:00"
"2026-03-09 07:33:30","6","Spårvagn","2026-03-09T07:36:00.0000000+01:00","2026-03-09T07:39:00.0000000+01:00"
"2026-03-09 07:33:30","10","Spårvagn","2026-03-09T07:41:00.0000000+01:00","2026-03-09T07:40:00.0000000+01:00"
"2026-03-09 07:38:31","753","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:37:00.0000000+01:00"
"2026-03-09 07:38:31","64","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:38:00.0000000+01:00"
"2026-03-09 07:38:31","258","Spårvagn","2026-03-09T07:35:00.0000000+01:00","2026-03-09T07:39:00.0000000+01:00"
"2026-03-09 07:38:31","6","Spårvagn","2026-03-09T07:36:00.0000000+01:00","2026-03-09T07:39:00.0000000+01:00"
"2026-03-09 07:38:31","7","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:40:00.0000000+01:00"
"2026-03-09 07:38:31","10","Spårvagn","2026-03-09T07:41:00.0000000+01:00","2026-03-09T07:40:00.0000000+01:00"
"2026-03-09 07:38:31","8","Spårvagn","2026-03-09T07:38:00.0000000+01:00","2026-03-09T07:41:00.0000000+01:00"
"2026-03-09 07:38:31","8","Spårvagn","2026-03-09T07:40:00.0000000+01:00","2026-03-09T07:41:00.0000000+01:00"
"2026-03-09 07:38:31","64","Spårvagn","2026-03-09T07:36:00.0000000+01:00","2026-03-09T07:42:00.0000000+01:00"
"2026-03-09 07:38:31","10","Spårvagn","2026-03-09T07:41:00.0000000+01:00","2026-03-09T07:42:00.0000000+01:00"
"2026-03-09 07:43:31","6","Spårvagn","2026-03-09T07:37:00.0000000+01:00","2026-03-09T07:44:00.0000000+01:00"
"2026-03-09 07:43:31","753","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:45:00.0000000+01:00"
"2026-03-09 07:43:31","64","Spårvagn","2026-03-09T07:47:00.0000000+01:00","2026-03-09T07:45:00.0000000+01:00"
"2026-03-09 07:43:31","6","Spårvagn","2026-03-09T07:45:00.0000000+01:00","2026-03-09T07:46:00.0000000+01:00"
"2026-03-09 07:43:31","753","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:46:00.0000000+01:00"
"2026-03-09 07:43:31","7","Spårvagn","2026-03-09T07:42:00.0000000+01:00","2026-03-09T07:47:00.0000000+01:00"
"2026-03-09 07:43:31","258","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:47:00.0000000+01:00"
"2026-03-09 07:43:31","6","Spårvagn","2026-03-09T07:44:00.0000000+01:00","2026-03-09T07:48:00.0000000+01:00"
"2026-03-09 07:43:31","7","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:48:00.0000000+01:00"
"2026-03-09 07:43:31","64","Spårvagn","2026-03-09T07:48:00.0000000+01:00","2026-03-09T07:48:00.0000000+01:00"
"2026-03-09 07:48:32","6","Spårvagn","2026-03-09T07:44:00.0000000+01:00","2026-03-09T07:48:00.0000000+01:00"
"2026-03-09 07:48:32","753","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:48:00.0000000+01:00"
"2026-03-09 07:48:32","7","Spårvagn","2026-03-09T07:42:00.0000000+01:00","2026-03-09T07:49:00.0000000+01:00"
"2026-03-09 07:48:32","64","Spårvagn","2026-03-09T07:48:00.0000000+01:00","2026-03-09T07:49:00.0000000+01:00"
"2026-03-09 07:48:32","10","Spårvagn","2026-03-09T07:49:00.0000000+01:00","2026-03-09T07:49:00.0000000+01:00"
"2026-03-09 07:48:32","8","Spårvagn","2026-03-09T07:48:00.0000000+01:00","2026-03-09T07:50:00.0000000+01:00"
"2026-03-09 07:48:32","10","Spårvagn","2026-03-09T07:49:00.0000000+01:00","2026-03-09T07:50:00.0000000+01:00"
"2026-03-09 07:48:32","64","Spårvagn","2026-03-09T07:47:00.0000000+01:00","2026-03-09T07:50:00.0000000+01:00"
"2026-03-09 07:48:32","8","Spårvagn","2026-03-09T07:47:00.0000000+01:00","2026-03-09T07:52:00.0000000+01:00"
"2026-03-09 07:48:32","258","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:53:00.0000000+01:00"
"2026-03-09 07:53:32","8","Spårvagn","2026-03-09T07:47:00.0000000+01:00","2026-03-09T07:53:00.0000000+01:00"
"2026-03-09 07:53:32","753","Spårvagn","2026-03-09T07:53:00.0000000+01:00","2026-03-09T07:54:00.0000000+01:00"
"2026-03-09 07:53:32","7","Spårvagn","2026-03-09T07:50:00.0000000+01:00","2026-03-09T07:55:00.0000000+01:00"
"2026-03-09 07:53:32","258","Spårvagn","2026-03-09T07:46:00.0000000+01:00","2026-03-09T07:56:00.0000000+01:00"
"2026-03-09 07:53:32","7","Spårvagn","2026-03-09T07:54:00.0000000+01:00","2026-03-09T07:57:00.0000000+01:00"
"2026-03-09 07:53:32","10","Spårvagn","2026-03-09T07:57:00.0000000+01:00","2026-03-09T07:57:00.0000000+01:00"
"2026-03-09 07:53:32","64","Spårvagn","2026-03-09T07:57:00.0000000+01:00","2026-03-09T07:57:00.0000000+01:00"
"2026-03-09 07:53:32","6","Spårvagn","2026-03-09T07:53:00.0000000+01:00","2026-03-09T07:58:00.0000000+01:00"
"2026-03-09 07:53:32","10","Spårvagn","2026-03-09T07:57:00.0000000+01:00","2026-03-09T07:58:00.0000000+01:00"
"2026-03-09 07:53:32","753","Spårvagn","2026-03-09T08:01:00.0000000+01:00","2026-03-09T08:00:00.0000000+01:00"
"2026-03-09 07:58:33","10","Spårvagn","2026-03-09T07:57:00.0000000+01:00","2026-03-09T07:58:00.0000000+01:00"
"2026-03-09 07:58:33","6","Spårvagn","2026-03-09T07:53:00.0000000+01:00","2026-03-09T07:59:00.0000000+01:00"
"2026-03-09 07:58:33","10","Spårvagn","2026-03-09T07:57:00.0000000+01:00","2026-03-09T07:59:00.0000000+01:00"
"2026-03-09 07:58:33","753","Spårvagn","2026-03-09T08:01:00.0000000+01:00","2026-03-09T07:59:00.0000000+01:00"
"2026-03-09 07:58:33","8","Spårvagn","2026-03-09T07:55:00.0000000+01:00","2026-03-09T08:01:00.0000000+01:00"
